synthetic_raw_id,synthetic_final_id,nnunet_case_id,source_case_id,generation_run_id,modality,nnunet_channel,raw_source_path,normalized_target_path,nnunet_target_path,output_suffix_scheme,suffix_conversion_action,qc_decision,accepted_for_training,accepted_for_evaluation,pending_review,needs_regeneration
BraTS-MET-00617-000,BraTS-MET-00617-000,BraTSMET_000374,BraTS-MET-00617-000,run_3104668,t2f,0003,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00617-000/BraTS-MET-00617-000-t2f.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00617-000/BraTS-MET-00617-000-t2f.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000374_0003.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_evaluation,False,True,False,False
BraTS-MET-00617-000,BraTS-MET-00617-000,BraTSMET_000374,BraTS-MET-00617-000,run_3104668,seg,label,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00617-000/BraTS-MET-00617-000-seg.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00617-000/BraTS-MET-00617-000-seg.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/labelsTr/BraTSMET_000374.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_evaluation,False,True,False,False
BraTS-MET-00619-000,BraTS-MET-00619-000,BraTSMET_000376,BraTS-MET-00619-000,run_3104668,t1n,0000,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00619-000/BraTS-MET-00619-000-t1n.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00619-000/BraTS-MET-00619-000-t1n.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000376_0000.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00619-000,BraTS-MET-00619-000,BraTSMET_000376,BraTS-MET-00619-000,run_3104668,t1c,0001,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00619-000/BraTS-MET-00619-000-t1c.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00619-000/BraTS-MET-00619-000-t1c.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000376_0001.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00619-000,BraTS-MET-00619-000,BraTSMET_000376,BraTS-MET-00619-000,run_3104668,t2w,0002,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00619-000/BraTS-MET-00619-000-t2w.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00619-000/BraTS-MET-00619-000-t2w.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000376_0002.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00619-000,BraTS-MET-00619-000,BraTSMET_000376,BraTS-MET-00619-000,run_3104668,t2f,0003,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00619-000/BraTS-MET-00619-000-t2f.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00619-000/BraTS-MET-00619-000-t2f.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000376_0003.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00619-000,BraTS-MET-00619-000,BraTSMET_000376,BraTS-MET-00619-000,run_3104668,seg,label,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00619-000/BraTS-MET-00619-000-seg.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00619-000/BraTS-MET-00619-000-seg.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/labelsTr/BraTSMET_000376.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00621-000,BraTS-MET-00621-000,BraTSMET_000378,BraTS-MET-00621-000,run_3104668,t1n,0000,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00621-000/BraTS-MET-00621-000-t1n.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00621-000/BraTS-MET-00621-000-t1n.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000378_0000.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_evaluation,False,True,False,False
BraTS-MET-00621-000,BraTS-MET-00621-000,BraTSMET_000378,BraTS-MET-00621-000,run_3104668,t1c,0001,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00621-000/BraTS-MET-00621-000-t1c.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00621-000/BraTS-MET-00621-000-t1c.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000378_0001.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_evaluation,False,True,False,False
BraTS-MET-00621-000,BraTS-MET-00621-000,BraTSMET_000378,BraTS-MET-00621-000,run_3104668,t2w,0002,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00621-000/BraTS-MET-00621-000-t2w.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00621-000/BraTS-MET-00621-000-t2w.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000378_0002.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_evaluation,False,True,False,False
BraTS-MET-00621-000,BraTS-MET-00621-000,BraTSMET_000378,BraTS-MET-00621-000,run_3104668,t2f,0003,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00621-000/BraTS-MET-00621-000-t2f.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00621-000/BraTS-MET-00621-000-t2f.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000378_0003.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_evaluation,False,True,False,False
BraTS-MET-00621-000,BraTS-MET-00621-000,BraTSMET_000378,BraTS-MET-00621-000,run_3104668,seg,label,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00621-000/BraTS-MET-00621-000-seg.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00621-000/BraTS-MET-00621-000-seg.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/labelsTr/BraTSMET_000378.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_evaluation,False,True,False,False
BraTS-MET-00622-000,BraTS-MET-00622-000,BraTSMET_000379,BraTS-MET-00622-000,run_3104668,t1n,0000,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00622-000/BraTS-MET-00622-000-t1n.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00622-000/BraTS-MET-00622-000-t1n.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000379_0000.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00622-000,BraTS-MET-00622-000,BraTSMET_000379,BraTS-MET-00622-000,run_3104668,t1c,0001,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00622-000/BraTS-MET-00622-000-t1c.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00622-000/BraTS-MET-00622-000-t1c.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000379_0001.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00622-000,BraTS-MET-00622-000,BraTSMET_000379,BraTS-MET-00622-000,run_3104668,t2w,0002,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00622-000/BraTS-MET-00622-000-t2w.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00622-000/BraTS-MET-00622-000-t2w.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000379_0002.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00622-000,BraTS-MET-00622-000,BraTSMET_000379,BraTS-MET-00622-000,run_3104668,t2f,0003,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00622-000/BraTS-MET-00622-000-t2f.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00622-000/BraTS-MET-00622-000-t2f.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000379_0003.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00622-000,BraTS-MET-00622-000,BraTSMET_000379,BraTS-MET-00622-000,run_3104668,seg,label,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00622-000/BraTS-MET-00622-000-seg.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00622-000/BraTS-MET-00622-000-seg.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/labelsTr/BraTSMET_000379.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00623-001,BraTS-MET-00623-001,BraTSMET_000381,BraTS-MET-00623-001,run_3104668,t1n,0000,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00623-001/BraTS-MET-00623-001-t1n.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00623-001/BraTS-MET-00623-001-t1n.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000381_0000.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00623-001,BraTS-MET-00623-001,BraTSMET_000381,BraTS-MET-00623-001,run_3104668,t1c,0001,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00623-001/BraTS-MET-00623-001-t1c.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00623-001/BraTS-MET-00623-001-t1c.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000381_0001.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00623-001,BraTS-MET-00623-001,BraTSMET_000381,BraTS-MET-00623-001,run_3104668,t2w,0002,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00623-001/BraTS-MET-00623-001-t2w.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00623-001/BraTS-MET-00623-001-t2w.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000381_0002.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00623-001,BraTS-MET-00623-001,BraTSMET_000381,BraTS-MET-00623-001,run_3104668,t2f,0003,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00623-001/BraTS-MET-00623-001-t2f.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00623-001/BraTS-MET-00623-001-t2f.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000381_0003.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00623-001,BraTS-MET-00623-001,BraTSMET_000381,BraTS-MET-00623-001,run_3104668,seg,label,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00623-001/BraTS-MET-00623-001-seg.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00623-001/BraTS-MET-00623-001-seg.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/labelsTr/BraTSMET_000381.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00624-000,BraTS-MET-00624-000,BraTSMET_000382,BraTS-MET-00624-000,run_3104668,t1n,0000,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00624-000/BraTS-MET-00624-000-t1n.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00624-000/BraTS-MET-00624-000-t1n.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000382_0000.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00624-000,BraTS-MET-00624-000,BraTSMET_000382,BraTS-MET-00624-000,run_3104668,t1c,0001,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00624-000/BraTS-MET-00624-000-t1c.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00624-000/BraTS-MET-00624-000-t1c.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000382_0001.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00624-000,BraTS-MET-00624-000,BraTSMET_000382,BraTS-MET-00624-000,run_3104668,t2w,0002,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00624-000/BraTS-MET-00624-000-t2w.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00624-000/BraTS-MET-00624-000-t2w.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000382_0002.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00624-000,BraTS-MET-00624-000,BraTSMET_000382,BraTS-MET-00624-000,run_3104668,t2f,0003,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00624-000/BraTS-MET-00624-000-t2f.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00624-000/BraTS-MET-00624-000-t2f.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000382_0003.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00624-000,BraTS-MET-00624-000,BraTSMET_000382,BraTS-MET-00624-000,run_3104668,seg,label,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00624-000/BraTS-MET-00624-000-seg.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00624-000/BraTS-MET-00624-000-seg.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/labelsTr/BraTSMET_000382.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00626-000,BraTS-MET-00626-000,BraTSMET_000384,BraTS-MET-00626-000,run_3104668,t1n,0000,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00626-000/BraTS-MET-00626-000-t1n.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00626-000/BraTS-MET-00626-000-t1n.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000384_0000.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00626-000,BraTS-MET-00626-000,BraTSMET_000384,BraTS-MET-00626-000,run_3104668,t1c,0001,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00626-000/BraTS-MET-00626-000-t1c.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00626-000/BraTS-MET-00626-000-t1c.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000384_0001.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00626-000,BraTS-MET-00626-000,BraTSMET_000384,BraTS-MET-00626-000,run_3104668,t2w,0002,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00626-000/BraTS-MET-00626-000-t2w.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00626-000/BraTS-MET-00626-000-t2w.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000384_0002.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00626-000,BraTS-MET-00626-000,BraTSMET_000384,BraTS-MET-00626-000,run_3104668,t2f,0003,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00626-000/BraTS-MET-00626-000-t2f.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00626-000/BraTS-MET-00626-000-t2f.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000384_0003.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00626-000,BraTS-MET-00626-000,BraTSMET_000384,BraTS-MET-00626-000,run_3104668,seg,label,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00626-000/BraTS-MET-00626-000-seg.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00626-000/BraTS-MET-00626-000-seg.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/labelsTr/BraTSMET_000384.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00626-001,BraTS-MET-00626-001,BraTSMET_000385,BraTS-MET-00626-001,run_3104668,t1n,0000,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00626-001/BraTS-MET-00626-001-t1n.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00626-001/BraTS-MET-00626-001-t1n.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000385_0000.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00626-001,BraTS-MET-00626-001,BraTSMET_000385,BraTS-MET-00626-001,run_3104668,t1c,0001,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00626-001/BraTS-MET-00626-001-t1c.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00626-001/BraTS-MET-00626-001-t1c.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000385_0001.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00626-001,BraTS-MET-00626-001,BraTSMET_000385,BraTS-MET-00626-001,run_3104668,t2w,0002,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00626-001/BraTS-MET-00626-001-t2w.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00626-001/BraTS-MET-00626-001-t2w.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000385_0002.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00626-001,BraTS-MET-00626-001,BraTSMET_000385,BraTS-MET-00626-001,run_3104668,t2f,0003,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00626-001/BraTS-MET-00626-001-t2f.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00626-001/BraTS-MET-00626-001-t2f.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000385_0003.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00626-001,BraTS-MET-00626-001,BraTSMET_000385,BraTS-MET-00626-001,run_3104668,seg,label,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00626-001/BraTS-MET-00626-001-seg.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00626-001/BraTS-MET-00626-001-seg.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/labelsTr/BraTSMET_000385.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00627-000,BraTS-MET-00627-000,BraTSMET_000386,BraTS-MET-00627-000,run_3104668,t1n,0000,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00627-000/BraTS-MET-00627-000-t1n.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00627-000/BraTS-MET-00627-000-t1n.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000386_0000.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00627-000,BraTS-MET-00627-000,BraTSMET_000386,BraTS-MET-00627-000,run_3104668,t1c,0001,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00627-000/BraTS-MET-00627-000-t1c.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00627-000/BraTS-MET-00627-000-t1c.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000386_0001.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00627-000,BraTS-MET-00627-000,BraTSMET_000386,BraTS-MET-00627-000,run_3104668,t2w,0002,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00627-000/BraTS-MET-00627-000-t2w.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00627-000/BraTS-MET-00627-000-t2w.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000386_0002.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00627-000,BraTS-MET-00627-000,BraTSMET_000386,BraTS-MET-00627-000,run_3104668,t2f,0003,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00627-000/BraTS-MET-00627-000-t2f.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00627-000/BraTS-MET-00627-000-t2f.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000386_0003.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00627-000,BraTS-MET-00627-000,BraTSMET_000386,BraTS-MET-00627-000,run_3104668,seg,label,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00627-000/BraTS-MET-00627-000-seg.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00627-000/BraTS-MET-00627-000-seg.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/labelsTr/BraTSMET_000386.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_training,True,False,False,False
BraTS-MET-00629-000,BraTS-MET-00629-000,BraTSMET_000388,BraTS-MET-00629-000,run_3104668,t1n,0000,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00629-000/BraTS-MET-00629-000-t1n.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00629-000/BraTS-MET-00629-000-t1n.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000388_0000.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_evaluation,False,True,False,False
BraTS-MET-00629-000,BraTS-MET-00629-000,BraTSMET_000388,BraTS-MET-00629-000,run_3104668,t1c,0001,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00629-000/BraTS-MET-00629-000-t1c.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00629-000/BraTS-MET-00629-000-t1c.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000388_0001.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_evaluation,False,True,False,False
BraTS-MET-00629-000,BraTS-MET-00629-000,BraTSMET_000388,BraTS-MET-00629-000,run_3104668,t2w,0002,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00629-000/BraTS-MET-00629-000-t2w.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00629-000/BraTS-MET-00629-000-t2w.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000388_0002.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_evaluation,False,True,False,False
BraTS-MET-00629-000,BraTS-MET-00629-000,BraTSMET_000388,BraTS-MET-00629-000,run_3104668,t2f,0003,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00629-000/BraTS-MET-00629-000-t2f.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00629-000/BraTS-MET-00629-000-t2f.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/imagesTr/BraTSMET_000388_0003.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_evaluation,False,True,False,False
BraTS-MET-00629-000,BraTS-MET-00629-000,BraTSMET_000388,BraTS-MET-00629-000,run_3104668,seg,label,/Users/hwaigc/比赛+课题/ECNU_EYU_data/work_space/G1/results/missing_t2w_completion/run_3104668/BraTS-MET-00629-000/BraTS-MET-00629-000-seg.nii.gz,work_space/G2/results/synthetic_normalized/BraTS-MET-00629-000/BraTS-MET-00629-000-seg.nii.gz,nnunet_raw/Dataset261_BraTS2026_MET_RealSynth/labelsTr/BraTSMET_000388.nii.gz,native_2026,keep_native_2026_suffix,accepted_for_evaluation,False,True,False,False
